Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
8579,MX-2012-147305,2/7/2012,2/11/2012,Standard Class,SC-20695,Steve Chapman,Corporate,Soyapango,San Salvador,Belgium,,LATAM,Central,OFF-PA-10002033,Office Supplies,Paper,"Green Bar Cards & Envelopes, 8.5 x 11",105.06,3,0,36.72,8.317,High
21985,ID-2012-41982,2/23/2012,2/28/2012,Standard Class,BS-11755,Bruce Stewart,Consumer,Surabaya,Jawa Timur,Uzbekistan,,APAC,EMEA,OFF-ST-10002066,Office Supplies,Storage,"Smead File Cart, Blue",317.4003,3,0.17,45.8703,8.26,Medium
30961,ID-2012-81763,2/6/2012,2/10/2012,Second Class,DP-13000,Darren Powers,Consumer,Kwinana,Western Australia,Ecuador,,APAC,South,FUR-BO-10003668,Furniture,Bookcases,"Sauder Floating Shelf Set, Pine",156.744,2,0.6,-195.936,8.25,Medium
13826,ES-2012-4602933,2/8/2012,2/13/2012,Standard Class,AH-10210,Alan Hwang,Consumer,Argenteuil,Ile-de-France,Nigeria,,EU,Africa,OFF-AR-10001606,Office Supplies,Art,"BIC Highlighters, Fluorescent",141.33,7,0,46.62,8.19,Medium
28859,ID-2012-70213,2/10/2012,2/14/2012,Second Class,SC-20575,Sonia Cooley,Consumer,Wodonga,Victoria,Australia,,APAC,Oceania,OFF-PA-10002771,Office Supplies,Paper,"Xerox Computer Printout Paper, Premium",47.412,2,0.1,19.452,8.13,High
47271,NI-2012-390,2/1/2012,2/5/2012,Standard Class,PP-8955,Paul Prost,Home Office,Maiduguri,Borno,Tanzania,,Africa,Africa,TEC-CAN-10000030,Technology,Copiers,"Canon Fax Machine, Laser",95.517,1,0.7,-191.043,8.07,Medium
51274,TU-2012-1600,2/15/2012,2/19/2012,Standard Class,AH-195,Alan Haines,Corporate,Izmir,Izmir,Turkey,,EMEA,EMEA,TEC-BRO-10000381,Technology,Copiers,"Brother Fax and Copier, Laser",153.192,2,0.6,-134.088,7.96,Medium
23155,ID-2012-44495,2/22/2012,2/26/2012,Standard Class,KM-16225,Kalyca Meade,Corporate,Kuala Lumpur,Kuala Lumpur,United Kingdom,,APAC,North,OFF-PA-10002974,Office Supplies,Paper,"Enermax Note Cards, 8.5 x 11",85.23,3,0,16.11,7.87,Medium
10995,ES-2012-5365524,2/22/2012,2/27/2012,Standard Class,BT-11305,Beth Thompson,Home Office,Carlisle,England,India,,EU,Central Asia,OFF-FA-10004257,Office Supplies,Fasteners,"Accos Clamps, Metal",97.5,5,0,39,7.79,High
47447,CA-2012-8910,2/5/2012,2/5/2012,Same Day,NG-8355,Nat Gilpin,Corporate,Edmonton,Alberta,Indonesia,,Canada,Southeast Asia,OFF-SME-10003752,Office Supplies,Storage,"Smead File Cart, Single Width",128.43,1,0,1.26,7.78,High
14594,ES-2012-1663353,2/15/2012,2/17/2012,Second Class,ML-18265,Muhammed Lee,Consumer,Hinckley,England,France,,EU,Central,OFF-ST-10000020,Office Supplies,Storage,"Fellowes Folders, Single Width",52.86,2,0,21.66,7.73,High
7089,US-2012-110576,2/16/2012,2/18/2012,First Class,DO-13645,Doug O'Connell,Consumer,Culiacán,Sinaloa,Nigeria,,LATAM,Africa,FUR-FU-10003237,Furniture,Furnishings,"Eldon Stacking Tray, Durable",34.236,3,0.4,-15.984,7.701,Critical
22710,IN-2012-27583,2/24/2012,2/29/2012,Standard Class,DL-13330,Denise Leinenbach,Consumer,Nagpur,Maharashtra,Brazil,,APAC,South,TEC-PH-10001433,Technology,Phones,"Motorola Headset, Full Size",162.06,2,0,66.42,7.7,Medium
30366,IN-2012-80027,2/4/2012,2/7/2012,First Class,EB-13975,Erica Bern,Corporate,Auckland,Auckland,France,,APAC,Central,TEC-AC-10000588,Technology,Accessories,"SanDisk Flash Drive, Bluetooth",94.896,4,0.4,7.896,7.62,Medium
13673,ES-2012-1411725,2/3/2012,2/7/2012,Standard Class,AB-10165,Alan Barnes,Consumer,Leipzig,Saxony,Iran,,EU,EMEA,OFF-LA-10001618,Office Supplies,Labels,"Hon Legal Exhibit Labels, Adjustable",61.32,7,0,9.66,7.59,High
42338,NI-2012-8910,2/17/2012,2/22/2012,Standard Class,KA-6525,Kelly Andreada,Consumer,Jos,Plateau,India,,Africa,Central Asia,FUR-SAU-10000209,Furniture,Bookcases,"Sauder Corner Shelving, Metal",44.028,1,0.7,-60.192,7.56,High
33086,CA-2012-154326,2/15/2012,2/19/2012,Standard Class,RP-19855,Roy Phan,Corporate,Kenosha,Wisconsin,Ukraine,53142,US,EMEA,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,139.95,5,0,26.5905,7.54,Medium
35622,US-2012-147662,2/14/2012,2/19/2012,Standard Class,KB-16315,Karl Braun,Consumer,Akron,Ohio,Canada,44312,US,Canada,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,71.976,3,0.2,0.8997,7.54,High
29662,IN-2012-55317,2/2/2012,2/4/2012,First Class,DM-13345,Denise Monton,Corporate,Newcastle,New South Wales,France,,APAC,Central,OFF-EN-10004885,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, Recycled",162.864,4,0.1,68.664,7.46,High
47164,ZI-2012-380,2/6/2012,2/11/2012,Standard Class,JG-5115,Jack Garza,Consumer,Kadoma,Mashonaland West,United States,,Africa,West,TEC-PAN-10003382,Technology,Machines,"Panasonic Card Printer, Durable",104.364,2,0.7,-173.976,7.46,Medium
21351,IN-2012-47659,2/6/2012,2/11/2012,Standard Class,MS-17530,MaryBeth Skach,Consumer,Nagasaki,Nagasaki,Iran,,APAC,EMEA,OFF-AR-10001336,Office Supplies,Art,"Binney & Smith Pens, Blue",155.22,13,0,27.69,7.44,High
26681,IN-2012-73440,2/21/2012,2/25/2012,Standard Class,DJ-13630,Doug Jacobs,Consumer,Suzhou,Gansu,United States,,APAC,West,OFF-PA-10002618,Office Supplies,Paper,"Eaton Memo Slips, Multicolor",75.75,5,0,23.4,7.39,High
32059,CA-2012-114923,2/8/2012,2/13/2012,Standard Class,LH-17020,Lisa Hazard,Consumer,Columbus,Ohio,United Kingdom,43229,US,North,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,107.982,3,0.4,-26.9955,7.3,Medium
30990,ID-2012-86607,2/20/2012,2/24/2012,Second Class,KL-16645,Ken Lonsdale,Consumer,Nelson,Nelson,Germany,,APAC,Central,FUR-FU-10001015,Furniture,Furnishings,"Eldon Stacking Tray, Black",75.6,4,0.4,3.72,7.26,Medium
11324,ES-2012-4445402,2/2/2012,2/6/2012,Standard Class,JB-16000,Joy Bell-,Consumer,Saint-Priest,Rhône-Alpes,United States,,EU,South,OFF-BI-10000312,Office Supplies,Binders,"Cardinal Binder Covers, Economy",108,9,0,4.32,7.22,High
17754,IT-2012-2429268,2/18/2012,2/22/2012,Second Class,FH-14365,Fred Hopkins,Corporate,Perugia,Umbria,United States,,EU,West,OFF-ST-10004550,Office Supplies,Storage,"Fellowes Folders, Wire Frame",61.128,4,0.4,-14.352,7.16,High
48132,IZ-2012-7950,2/10/2012,2/16/2012,Standard Class,GZ-4545,George Zrebassa,Corporate,Basra,Al Basrah,Mongolia,,EMEA,EMEA,OFF-BIC-10002722,Office Supplies,Art,"BIC Pens, Water Color",139.68,8,0,57.12,7.09,Medium
1104,US-2012-142699,1/28/2012,2/4/2012,Standard Class,BS-11365,Bill Shonely,Corporate,Portmore,Saint Catherine,United States,,LATAM,West,FUR-CH-10003392,Furniture,Chairs,"Novimex Steel Folding Chair, Red",164.46,3,0,0,7.05,Medium
6102,US-2012-145485,2/25/2012,2/25/2012,Same Day,JS-15940,Joni Sundaresam,Home Office,Santo Domingo,Santo Domingo,Indonesia,,LATAM,Southeast Asia,FUR-FU-10001371,Furniture,Furnishings,"Deflect-O Stacking Tray, Black",33.8,4,0.5,-10.2,6.931,High
40381,CA-2012-104038,2/6/2012,2/8/2012,First Class,LO-17170,Lori Olson,Corporate,Suffolk,Virginia,France,23434,US,Central,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,29.9,5,0,13.455,6.9,Medium
8517,MX-2012-160843,2/13/2012,2/19/2012,Standard Class,PW-19030,Pauline Webber,Corporate,Escuintla,Escuintla,Togo,,LATAM,Africa,TEC-AC-10004620,Technology,Accessories,"Belkin Flash Drive, USB",140.5,5,0,37.9,6.801,Medium
17099,ES-2012-1491373,2/9/2012,2/13/2012,Standard Class,EB-13840,Ellis Ballard,Corporate,Wiesbaden,Hesse,Turkey,,EU,EMEA,OFF-AR-10000124,Office Supplies,Art,"Binney & Smith Highlighters, Fluorescent",71.4,4,0,5.64,6.79,Medium
6216,MX-2012-111171,2/14/2012,2/19/2012,Second Class,AB-10015,Aaron Bergman,Consumer,Mixco,Guatemala,New Zealand,,LATAM,Oceania,FUR-FU-10000012,Furniture,Furnishings,"Tenex Stacking Tray, Black",50.58,3,0,11.1,6.616,High
46895,MD-2012-1540,2/10/2012,2/12/2012,Second Class,GB-4575,Giulietta Baptist,Consumer,Chisinau,Chisinau,United Kingdom,,EMEA,North,OFF-BIC-10001510,Office Supplies,Art,"BIC Pencil Sharpener, Easy-Erase",58.56,2,0,2.88,6.61,Medium
18702,ES-2012-5053352,2/8/2012,2/8/2012,Same Day,JM-15865,John Murray,Consumer,Givors,Rhône-Alpes,Tanzania,,EU,Africa,OFF-AR-10000266,Office Supplies,Art,"BIC Markers, Fluorescent",27.69,1,0,2.19,6.52,Critical
18515,ES-2012-3438393,2/18/2012,2/22/2012,Standard Class,FO-14305,Frank Olsen,Consumer,Nice,Provence-Alpes-Côte d'Azur,Nigeria,,EU,Africa,OFF-BI-10003642,Office Supplies,Binders,"Wilson Jones Binder, Economy",65.1,5,0,20.1,6.45,High
10534,ES-2012-3278844,1/30/2012,2/1/2012,Second Class,CM-11830,Cari MacIntyre,Corporate,Perpignan,Languedoc-Roussillon,United States,,EU,West,OFF-FA-10002071,Office Supplies,Fasteners,"Accos Thumb Tacks, Assorted Sizes",33.39,3,0,2.25,6.43,High
12139,ES-2012-2974297,2/15/2012,2/17/2012,Second Class,AS-10045,Aaron Smayling,Corporate,Genoa,Liguria,United States,,EU,East,OFF-BI-10003277,Office Supplies,Binders,"Ibico Binder Covers, Durable",30.3,2,0,3.6,6.41,High
22447,IN-2012-24916,2/16/2012,2/20/2012,Standard Class,JK-15325,Jason Klamczynski,Corporate,Perth,Western Australia,Chile,,APAC,South,OFF-PA-10000127,Office Supplies,Paper,"SanDisk Parchment Paper, Multicolor",65.232,4,0.1,19.512,6.35,High
30992,ID-2012-86607,2/20/2012,2/24/2012,Second Class,KL-16645,Ken Lonsdale,Consumer,Nelson,Nelson,United Kingdom,,APAC,North,FUR-FU-10000955,Furniture,Furnishings,"Advantus Stacking Tray, Durable",94.932,6,0.4,-4.788,6.35,Medium
21330,IN-2012-44180,2/22/2012,2/26/2012,Standard Class,KH-16360,Katherine Hughes,Consumer,Sydney,New South Wales,Panama,,APAC,Central,OFF-ST-10003154,Office Supplies,Storage,"Fellowes Shelving, Industrial",209.952,4,0.1,11.592,6.29,Medium
27629,IN-2012-60441,2/28/2012,2/29/2012,Same Day,HF-14995,Herbert Flentye,Consumer,Melton,Victoria,Nicaragua,,APAC,Central,OFF-EN-10002540,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, with clear poly window",60.48,5,0.1,15.33,6.25,High
48441,PL-2012-8610,2/8/2012,2/11/2012,First Class,TT-11220,Thomas Thornton,Consumer,Lublin,Lublin,France,,EMEA,Central,OFF-ADV-10002299,Office Supplies,Fasteners,"Advantus Rubber Bands, 12 Pack",64.08,4,0,17.28,6.21,High
25907,ID-2012-57669,2/10/2012,2/17/2012,Standard Class,VT-21700,Valerie Takahito,Home Office,Jakarta,Jakarta,Mexico,,APAC,North,OFF-FA-10004067,Office Supplies,Fasteners,"Stockwell Rubber Bands, 12 Pack",49.5126,6,0.47,-10.4274,6.18,Medium
23573,IN-2012-40029,1/27/2012,2/2/2012,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Xichang,Sichuan,Mexico,,APAC,North,FUR-FU-10004464,Furniture,Furnishings,"Deflect-O Clock, Durable",94.68,2,0,1.86,6.16,Medium
16893,ES-2012-2412883,2/11/2012,2/17/2012,Standard Class,LC-17050,Liz Carlisle,Consumer,Aubervilliers,Ile-de-France,South Africa,,EU,Africa,OFF-SU-10002357,Office Supplies,Supplies,"Kleencut Trimmer, High Speed",82.86,2,0,22.32,6.06,Medium
17372,ES-2012-3098892,2/14/2012,2/18/2012,Standard Class,JS-15685,Jim Sink,Corporate,Mulhouse,Alsace,El Salvador,,EU,Central,OFF-AR-10001068,Office Supplies,Art,"BIC Sketch Pad, Easy-Erase",97.86,2,0,48.9,6.04,High
35268,CA-2012-132374,2/22/2012,2/24/2012,Second Class,PS-19045,Penelope Sewall,Home Office,Sterling Heights,Michigan,Brazil,48310,US,South,OFF-AR-10001615,Office Supplies,Art,Newell 34,79.36,4,0,20.6336,5.95,High
22998,IN-2012-44810,2/25/2012,2/25/2012,Same Day,BP-11230,Benjamin Patterson,Consumer,Surat,Gujarat,Mexico,,APAC,North,OFF-EN-10004144,Office Supplies,Envelopes,"Cameo Clasp Envelope, Security-Tint",23.82,2,0,8.52,5.93,Critical
21984,ID-2012-41982,2/23/2012,2/28/2012,Standard Class,BS-11755,Bruce Stewart,Consumer,Surabaya,Jawa Timur,Democratic Republic of the Congo,,APAC,Africa,OFF-ST-10000078,Office Supplies,Storage,"Eldon Trays, Single Width",79.68,2,0.17,-9.6,5.9,Medium
24311,IN-2012-69324,2/2/2012,2/7/2012,Standard Class,DM-13345,Denise Monton,Corporate,Sunbury,Victoria,United States,,APAC,West,OFF-BI-10000871,Office Supplies,Binders,"Wilson Jones Binder Covers, Recycled",41.58,4,0.1,9.66,5.84,High
21897,ID-2012-71858,2/1/2012,2/7/2012,Standard Class,CP-12085,Cathy Prescott,Corporate,Jakarta,Jakarta,Mexico,,APAC,North,FUR-CH-10004576,Furniture,Chairs,"Hon Bag Chairs, Adjustable",69.5544,2,0.27,-2.8656,5.83,Medium
12491,ES-2012-1742205,2/23/2012,2/29/2012,Standard Class,GK-14620,Grace Kelly,Corporate,Gloucester,England,Netherlands,,EU,Central,OFF-AR-10003005,Office Supplies,Art,"Boston Markers, Fluorescent",82.89,3,0,12.42,5.78,Medium
18703,ES-2012-5053352,2/8/2012,2/8/2012,Same Day,JM-15865,John Murray,Consumer,Givors,Rhône-Alpes,Barbados,,EU,Caribbean,OFF-AR-10000594,Office Supplies,Art,"Binney & Smith Highlighters, Water Color",19.77,1,0,8.28,5.67,Critical
10068,US-2012-148782,2/17/2012,2/22/2012,Standard Class,FM-14215,Filia McAdams,Corporate,Bezerros,Pernambuco,Cameroon,,LATAM,Africa,TEC-AC-10002025,Technology,Accessories,"Memorex Flash Drive, Bluetooth",39.2,5,0.6,-38.3,5.661,High
33139,CA-2012-135391,2/9/2012,2/11/2012,Second Class,FA-14230,Frank Atkinson,Corporate,San Antonio,Texas,Mexico,78207,US,North,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,40.096,4,0.2,13.5324,5.55,High
16890,IT-2012-2701284,2/11/2012,2/16/2012,Second Class,CC-12145,Charles Crestani,Consumer,Arnsberg,North Rhine-Westphalia,United States,,EU,West,OFF-ST-10003305,Office Supplies,Storage,"Rogers Box, Blue",64.719,3,0.1,-5.841,5.54,Medium
25973,IN-2012-32525,2/11/2012,2/17/2012,Standard Class,VG-21790,Vivek Gonzalez,Consumer,Adelaide,South Australia,United States,,APAC,South,OFF-AP-10000039,Office Supplies,Appliances,"Breville Coffee Grinder, Silver",56.349,1,0.1,7.509,5.54,Medium
15611,ES-2012-2785188,2/1/2012,2/6/2012,Standard Class,RA-19945,Ryan Akin,Consumer,Fiumicino,Lazio,United States,,EU,South,TEC-AC-10000494,Technology,Accessories,"Logitech Numeric Keypad, USB",139.59,3,0,59.94,5.45,Medium
30139,IN-2012-15039,2/7/2012,2/10/2012,First Class,CC-12430,Chuck Clark,Home Office,Brisbane,Queensland,Democratic Republic of the Congo,,APAC,Africa,OFF-AR-10003774,Office Supplies,Art,"Stanley Sketch Pad, Fluorescent",82.242,2,0.1,28.302,5.27,Critical
14867,ES-2012-3493303,2/3/2012,2/7/2012,Standard Class,ML-17395,Marina Lichtenstein,Corporate,Agen,Aquitaine,Dominican Republic,,EU,Caribbean,OFF-FA-10004424,Office Supplies,Fasteners,"Advantus Clamps, 12 Pack",56.16,3,0,8.91,5.22,High
10292,US-2012-106523,2/10/2012,2/14/2012,Standard Class,RB-19795,Ross Baird,Home Office,São Miguel dos Campos,Alagoas,Philippines,,LATAM,Southeast Asia,FUR-CH-10003155,Furniture,Chairs,"Harbour Creations Bag Chairs, Red",49.296,3,0.6,-40.704,5.187,High
44212,NI-2012-3410,1/31/2012,2/5/2012,Standard Class,HE-4800,Harold Engle,Corporate,Lagos,Lagos,Germany,,Africa,Central,TEC-NOK-10002716,Technology,Phones,"Nokia Audio Dock, with Caller ID",50.022,1,0.7,-91.728,5.09,Medium
12015,ES-2012-1606540,2/9/2012,2/13/2012,Standard Class,PP-18955,Paul Prost,Home Office,Castres,Midi-Pyrénées,United States,,EU,West,OFF-LA-10003295,Office Supplies,Labels,"Harbour Creations Color Coded Labels, Alphabetical",38.16,3,0,19.08,4.99,High
10533,ES-2012-3278844,1/30/2012,2/1/2012,Second Class,CM-11830,Cari MacIntyre,Corporate,Perpignan,Languedoc-Roussillon,Morocco,,EU,Africa,OFF-FA-10003930,Office Supplies,Fasteners,"Stockwell Push Pins, Assorted Sizes",35.46,3,0,11.7,4.97,High
74,MX-2012-156720,2/17/2012,2/22/2012,Standard Class,FM-14215,Filia McAdams,Corporate,Monterrey,Nuevo León,Australia,,LATAM,Oceania,TEC-AC-10004379,Technology,Accessories,"Memorex Flash Drive, Bluetooth",98,5,0,20.5,4.939,Medium
34569,CA-2012-146038,2/9/2012,2/16/2012,Standard Class,SJ-20215,Sarah Jordon,Consumer,Los Angeles,California,Gabon,90049,US,Africa,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",203.92,5,0.2,22.941,4.85,Medium
29650,IN-2012-37054,2/15/2012,2/18/2012,First Class,PK-18910,Paul Knutson,Home Office,Medan,Sumatera Utara,Syria,,APAC,EMEA,OFF-BI-10000871,Office Supplies,Binders,"Wilson Jones Binder Covers, Recycled",28.7595,3,0.17,4.8195,4.83,Medium
9405,MX-2012-122028,2/16/2012,2/21/2012,Standard Class,PS-18760,Pamela Stobb,Consumer,Zapopan,Jalisco,Australia,,LATAM,Oceania,OFF-FA-10002895,Office Supplies,Fasteners,"Advantus Rubber Bands, Bulk Pack",55.3,5,0,7.1,4.813,Medium
48518,RW-2012-8200,2/20/2012,2/24/2012,Standard Class,SG-10890,Susan Gilcrest,Corporate,Kigali,Kigali,France,,Africa,Central,TEC-NOK-10001678,Technology,Phones,"Nokia Audio Dock, Cordless",169.59,1,0,33.9,4.72,Medium
28667,IN-2012-67595,2/18/2012,2/23/2012,Standard Class,DR-12880,Dan Reichenbach,Corporate,Tianjin,Tianjin,Togo,,APAC,Africa,OFF-PA-10003390,Office Supplies,Paper,"Enermax Computer Printout Paper, Recycled",85.14,3,0,5.04,4.64,Medium
8394,MX-2012-126872,2/25/2012,2/29/2012,Standard Class,SC-20770,Stewart Carmichael,Corporate,Pato Branco,Parana,South Korea,,LATAM,North Asia,OFF-SU-10002521,Office Supplies,Supplies,"Kleencut Box Cutter, Steel",45.4,2,0,15.88,4.632,High
16186,ES-2012-4687979,2/17/2012,2/22/2012,Standard Class,CC-12685,Craig Carroll,Consumer,Dronfield,England,Australia,,EU,Oceania,OFF-PA-10002101,Office Supplies,Paper,"Xerox Parchment Paper, Multicolor",73.35,5,0,27.75,4.63,Medium
33545,CA-2012-116092,2/15/2012,2/18/2012,Second Class,JM-16195,Justin MacKendrick,Consumer,Los Angeles,California,Nicaragua,90004,US,Central,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",41.72,5,0.2,13.0375,4.63,Medium
31390,CA-2012-149587,1/31/2012,2/5/2012,Second Class,KB-16315,Karl Braun,Consumer,Minneapolis,Minnesota,Nigeria,55407,US,Africa,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",53.34,3,0,16.5354,4.62,Medium
48440,PL-2012-8610,2/8/2012,2/11/2012,First Class,TT-11220,Thomas Thornton,Consumer,Lublin,Lublin,Colombia,,EMEA,South,OFF-AME-10001489,Office Supplies,Envelopes,"Ames Manila Envelope, Set of 50",24.69,1,0,1.95,4.59,High
12180,IT-2012-4005393,2/4/2012,2/6/2012,Second Class,AG-10330,Alex Grayson,Consumer,Naples,Campania,Indonesia,,EU,Southeast Asia,TEC-MA-10000687,Technology,Machines,"Konica Calculator, Red",58.536,2,0.4,-0.984,4.58,High
17553,ES-2012-3225401,2/9/2012,2/13/2012,Standard Class,TN-21040,Tanja Norvell,Home Office,Runcorn,England,United States,,EU,South,OFF-EN-10003977,Office Supplies,Envelopes,"Cameo Clasp Envelope, Recycled",41.55,5,0,3.3,4.49,High
22562,IN-2012-72040,2/10/2012,2/13/2012,First Class,MA-17995,Michelle Arnett,Home Office,Medan,Sumatera Utara,United States,,APAC,East,OFF-ST-10002085,Office Supplies,Storage,"Tenex File Cart, Industrial",111.3279,1,0.17,41.5779,4.4,Medium
45369,SA-2012-230,2/24/2012,2/28/2012,Second Class,GM-4680,Greg Matthias,Consumer,Medina,Al Madinah,Switzerland,,EMEA,Central,OFF-SAN-10004232,Office Supplies,Art,"Sanford Markers, Fluorescent",24.51,1,0,9.78,4.39,High
14383,ES-2012-4379168,2/22/2012,2/26/2012,Standard Class,DV-13465,Dianna Vittorini,Consumer,Coventry,England,China,,EU,North Asia,OFF-PA-10004343,Office Supplies,Paper,"Enermax Memo Slips, Premium",46.98,3,0,0.9,4.38,Medium
2793,US-2012-152541,1/27/2012,2/3/2012,Standard Class,LC-17140,Logan Currie,Consumer,Tegucigalpa,Francisco Morazán,Italy,,LATAM,South,OFF-SU-10001868,Office Supplies,Supplies,"Elite Box Cutter, Steel",96.012,7,0.4,-36.848,4.379,Medium
42975,SF-2012-7210,2/15/2012,2/19/2012,Second Class,DK-3150,David Kendrick,Corporate,Rustenburg,North-West,Denmark,,Africa,North,OFF-ELD-10003918,Office Supplies,Storage,"Eldon Folders, Wire Frame",32.1,2,0,3.18,4.28,High
25499,IN-2012-72117,2/16/2012,2/21/2012,Standard Class,TB-21595,Troy Blackwell,Consumer,Singapore,Singapore,Iran,,APAC,EMEA,FUR-CH-10004089,Furniture,Chairs,"Harbour Creations Bag Chairs, Set of Two",127.74,2,0,37.02,4.26,Medium
22564,IN-2012-72040,2/10/2012,2/13/2012,First Class,MA-17995,Michelle Arnett,Home Office,Medan,Sumatera Utara,Egypt,,APAC,Africa,OFF-AR-10001132,Office Supplies,Art,"BIC Markers, Blue",38.5878,2,0.27,8.9478,4.12,Medium
10188,US-2012-135790,2/15/2012,2/21/2012,Standard Class,BT-11485,Brad Thomas,Home Office,Indaial,Santa Catarina,China,,LATAM,North Asia,OFF-EN-10001669,Office Supplies,Envelopes,"Ames Interoffice Envelope, with clear poly window",51.904,4,0.6,-35.056,4.081,Medium
10070,US-2012-148782,2/17/2012,2/22/2012,Standard Class,FM-14215,Filia McAdams,Corporate,Bezerros,Pernambuco,United Kingdom,,LATAM,North,OFF-EN-10003685,Office Supplies,Envelopes,"Jiffy Mailers, with clear poly window",54.28,5,0.6,-50.22,4.046,High
39431,CA-2012-121776,2/16/2012,2/21/2012,Standard Class,RD-19585,Rob Dowd,Consumer,Los Angeles,California,Germany,90008,US,Central,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,36.84,3,0,17.3148,4.04,High
23569,IN-2012-40029,1/27/2012,2/2/2012,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Xichang,Sichuan,Turkey,,APAC,EMEA,OFF-AP-10002134,Office Supplies,Appliances,"KitchenAid Coffee Grinder, White",68.61,1,0,2.73,3.95,Medium
21839,ID-2012-31426,2/16/2012,2/20/2012,Standard Class,GR-14560,Georgia Rosenberg,Corporate,Jakarta,Jakarta,United States,,APAC,West,OFF-BI-10004078,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Clear",68.3505,3,0.17,-0.8595,3.91,Medium
41415,IZ-2012-7690,2/6/2012,2/9/2012,First Class,IG-5085,Ivan Gibson,Consumer,Mosul,Ninawa,Mexico,,EMEA,North,OFF-CAR-10000687,Office Supplies,Binders,"Cardinal Binder Covers, Economy",24,2,0,0.96,3.91,Medium
21332,IN-2012-44180,2/22/2012,2/26/2012,Standard Class,KH-16360,Katherine Hughes,Consumer,Sydney,New South Wales,United States,,APAC,South,FUR-FU-10004064,Furniture,Furnishings,"Rubbermaid Door Stop, Erganomic",76.356,2,0.1,31.356,3.84,Medium
49028,NI-2012-280,2/21/2012,2/26/2012,Standard Class,TP-11130,Theone Pippenger,Consumer,Zaria,Kaduna,El Salvador,,Africa,Central,TEC-BRO-10003986,Technology,Copiers,"Brother Personal Copier, Color",43.299,1,0.7,-56.301,3.84,Medium
31508,CA-2012-101007,2/9/2012,2/13/2012,Second Class,MS-17980,Michael Stewart,Corporate,Dallas,Texas,Morocco,75220,US,Africa,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8,2,0.2,6.5,3.81,High
21350,IN-2012-47659,2/6/2012,2/11/2012,Standard Class,MS-17530,MaryBeth Skach,Consumer,Nagasaki,Nagasaki,Algeria,,APAC,Africa,OFF-FA-10003631,Office Supplies,Fasteners,"Advantus Paper Clips, Metal",26.76,2,0,10.38,3.79,High
25616,IN-2012-26113,2/15/2012,2/18/2012,Second Class,DB-13210,Dean Braden,Consumer,Srinagar,Jammu and Kashmir,Turkey,,APAC,EMEA,OFF-PA-10003906,Office Supplies,Paper,"Eaton Memo Slips, Premium",41.22,3,0,18.54,3.74,Medium
50388,TU-2012-9810,2/24/2012,2/28/2012,Standard Class,TC-11475,Tony Chapman,Home Office,Istanbul,Istanbul,Germany,,EMEA,Central,OFF-FIS-10002924,Office Supplies,Supplies,"Fiskars Scissors, High Speed",74.112,8,0.6,-22.368,3.68,Medium
21708,IN-2012-73930,2/7/2012,2/12/2012,Standard Class,CD-12280,Christina DeMoss,Consumer,Amritsar,Punjab,United States,,APAC,East,OFF-FA-10002156,Office Supplies,Fasteners,"Advantus Push Pins, Metal",72.75,5,0,8.7,3.63,Medium
45543,QA-2012-1070,2/20/2012,2/24/2012,Standard Class,TC-10980,Tamara Chand,Corporate,Doha,Ad Dawhah,United Kingdom,,EMEA,North,FUR-NOV-10003195,Furniture,Chairs,"Novimex Chairmat, Red",56.34,1,0,16.89,3.61,Medium
38981,CA-2012-116876,2/14/2012,2/21/2012,Standard Class,TT-21070,Ted Trevino,Consumer,Rochester,New York,Morocco,14609,US,Africa,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",26.424,9,0.2,9.5787,3.59,Low
33140,CA-2012-135391,2/9/2012,2/11/2012,Second Class,FA-14230,Frank Atkinson,Corporate,San Antonio,Texas,Mexico,78207,US,North,FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",40.784,2,0.6,-30.588,3.58,High
